ticker,year,chatgpt_language_index,chatgpt_index_pros,chatgpt_index_cons,rating,review_count,word_count_pros,word_count_cons,POST_CHATGPT,index_quartile
TRTX,2015,0.0372425387129086,0.0399390061880023,0.034546071237815,3.5,13,177,367,0,Q2
TRTX,2016,0.0421614007335294,0.0272332161494433,0.0570895853176155,3.7058823529411766,16,179,214,0,Q2
TRTX,2017,0.0445528357987786,0.0579803387671203,0.0311253328304369,2.95,20,206,256,0,Q3
TRTX,2018,0.1033851687244863,0.0503459918467525,0.15642434560222,4.285714285714286,14,138,84,0,Q4 (High)
TRTX,2019,0.0357665932587393,0.0482594719174562,0.0232737146000225,3.5,18,149,191,0,Q2
TRTX,2020,0.046879216634061,0.040989657078772,0.0527687761893499,3.4444444444444446,18,113,151,0,Q3
TRTX,2021,0.0555204821463441,0.0588174163640376,0.0522235479286505,4.114285714285714,33,348,553,0,Q3
TRTX,2022,0.0422980077394175,0.0845960154788351,0.0,4.304347826086956,19,170,212,0,Q2
TRTX,2023,0.0460122288975262,0.0493603453519058,0.0426641124431465,3.9655172413793114,27,227,313,1,Q3
TRTX,2024,0.0219873757127044,0.0272460661758896,0.0167286852495192,3.789473684210526,34,255,254,1,Q2
TRTX,2025,0.0053262601634972,0.0,0.0106525203269944,3.272727272727273,22,130,374,1,Q1 (Low)
UDR,2014,0.045202738287916,0.0561770415289139,0.034228435046918,2.28125,30,384,838,0,Q3
UDR,2015,0.0445029004840517,0.0447131863310385,0.0442926146370649,3.128205128205128,39,515,597,0,Q3
UDR,2016,0.057545704105066,0.0323863727299007,0.0827050354802313,3.72093023255814,42,568,647,0,Q3
UDR,2017,0.0362653519005452,0.0276828215691198,0.0448478822319707,4.178571428571429,56,2029,989,0,Q2
UDR,2018,0.0459009676864946,0.0814805814810309,0.0103213538919583,2.814814814814815,27,353,386,0,Q3
UDR,2019,0.0450360650445121,0.0331366880907879,0.0569354419982363,3.809523809523809,20,217,288,0,Q3
UDR,2020,0.0372202392805129,0.0205770063650467,0.053863472195979,3.575757575757576,33,231,243,0,Q2
UDR,2021,0.0555308133535935,0.068824768959017,0.0422368577481701,3.533333333333333,56,478,989,0,Q3
UDR,2022,0.0501929222981548,0.0582524201926283,0.0421334244036814,3.526315789473684,72,780,991,0,Q3
UDR,2023,0.0516442442941771,0.0785667515756331,0.0247217370127211,3.232558139534884,40,363,674,1,Q3
UDR,2024,0.0658086808897459,0.060630185962067,0.0709871758174247,3.306122448979592,48,398,465,1,Q4 (High)
UDR,2025,0.0695343539701228,0.1238284146693199,0.0152402932709257,3.466666666666667,29,250,336,1,Q4 (High)
UE,2016,0.0,0.0,0.0,1.0,0,3,29,0,Q1 (Low)
UE,2017,0.0,0.0,0.0,3.5,2,22,57,0,Q1 (Low)
UE,2019,0.0,0.0,0.0,4.0,1,82,20,0,Q1 (Low)
UE,2020,0.0,0.0,0.0,4.0,1,3,4,0,Q1 (Low)
UE,2022,0.0,0.0,0.0,4.25,3,19,29,0,Q1 (Low)
UE,2023,0.093745109437507,0.1874902188750141,0.0,4.0,2,13,16,1,Q4 (High)
UMH,2015,0.0,0.0,0.0,2.0,1,5,6,0,Q1 (Low)
UMH,2016,0.0,0.0,0.0,1.0,1,11,12,0,Q1 (Low)
UMH,2017,0.0482482421864712,0.0964964843729424,0.0,3.6666666666666665,3,24,18,0,Q3
UMH,2018,0.0,0.0,0.0,2.5,2,6,23,0,Q1 (Low)
UMH,2020,0.0275704241065549,0.0551408482131099,0.0,4.0,6,42,56,0,Q2
UMH,2021,0.0276974186974452,0.0553948373948905,0.0,3.6666666666666665,6,44,46,0,Q2
UMH,2022,0.0,0.0,0.0,3.8,4,24,20,0,Q1 (Low)
UMH,2023,0.0492378705676063,0.0,0.0984757411352126,3.4,4,22,52,1,Q3
UMH,2024,0.0474290785987609,0.0,0.0948581571975219,3.0,2,14,42,1,Q3
VICI,2019,0.0,0.0,0.0,4.0,1,11,14,0,Q1 (Low)
VICI,2021,0.0,0.0,0.0,5.0,1,4,5,0,Q1 (Low)
VNO,2014,0.0329027629441118,0.0658055258882236,0.0,3.0,5,61,105,0,Q2
VNO,2015,0.0233930871207133,0.0467861742414266,0.0,3.1818181818181817,9,99,111,0,Q2
VNO,2016,0.0402428545686456,0.0,0.0804857091372913,3.25,8,59,99,0,Q2
VNO,2017,0.0321741424536108,0.0249023185478561,0.0394459663593655,4.2727272727272725,11,93,101,0,Q2
VNO,2018,0.1076381672901322,0.2152763345802644,0.0,4.7,10,73,57,0,Q4 (High)
VNO,2019,0.0804832595837343,0.1263226704518519,0.0346438487156167,3.375,8,55,115,0,Q4 (High)
VNO,2020,0.0432117133665981,0.0864234267331963,0.0,4.4,5,55,44,0,Q2
VNO,2021,0.0724149558308467,0.0572685357870578,0.0875613758746356,3.8333333333333335,12,83,91,0,Q4 (High)
VNO,2022,0.0811545218478494,0.1623090436956989,0.0,3.571428571428572,6,39,44,0,Q4 (High)
VNO,2023,0.0233004336780676,0.0466008673561353,0.0,4.555555555555555,9,102,55,1,Q2
VNO,2024,0.0,0.0,0.0,3.5,6,33,26,1,Q1 (Low)
VNO,2025,0.0796263319068452,0.1592526638136905,0.0,3.6666666666666665,6,75,84,1,Q4 (High)
VRE,2022,0.0,0.0,0.0,3.0,2,30,54,0,Q1 (Low)
VRE,2023,0.1029581823782878,0.0974949138150073,0.1084214509415682,2.5,4,25,41,1,Q4 (High)
VRE,2024,0.0939028023471839,0.0532641578940813,0.1345414468002865,3.857142857142857,7,135,152,1,Q4 (High)
VRE,2025,0.1634263866683804,0.0,0.3268527733367608,4.0,1,12,13,1,Q4 (High)
VTR,2014,0.0,0.0,0.0,5.0,1,11,4,0,Q1 (Low)
VTR,2015,0.0289834662824744,0.0579669325649488,0.0,4.0,4,82,80,0,Q2
VTR,2016,0.0543701051652337,0.0443158699159124,0.064424340414555,4.0,3,55,69,0,Q3
VTR,2017,0.0,0.0,0.0,5.0,1,9,5,0,Q1 (Low)
VTR,2018,0.0383081019451531,0.0,0.0766162038903062,3.0,2,39,52,0,Q2
VTR,2019,0.0120728563705937,0.0,0.0241457127411874,3.5,6,68,165,0,Q1 (Low)
VTR,2020,0.1048432263762084,0.0,0.2096864527524169,3.6666666666666665,2,18,19,0,Q4 (High)
VTR,2021,0.0786769502994734,0.1573539005989469,0.0,4.0,6,41,41,0,Q4 (High)
VTR,2022,0.0084051531694006,0.0,0.0168103063388013,2.9166666666666665,12,82,237,0,Q1 (Low)
VTR,2023,0.0194546605583909,0.0,0.0389093211167819,3.333333333333333,6,110,234,1,Q2
VTR,2024,0.0270819205041687,0.0541638410083374,0.0,4.0,7,45,38,1,Q2
VTR,2025,0.0326848241622772,0.0653696483245544,0.0,4.166666666666667,6,110,55,1,Q2
WELL,2014,0.0,0.0,0.0,4.0,1,4,6,0,Q1 (Low)
WELL,2015,0.0603642818529685,0.0,0.120728563705937,4.0,2,38,33,0,Q3
WELL,2016,0.0465102791772748,0.0281259672800343,0.0648945910745153,3.636363636363636,11,169,137,0,Q3
WELL,2017,0.0501177307770759,0.0636320169450452,0.0366034446091066,1.8571428571428568,21,291,1219,0,Q3
WELL,2018,0.005174081301683,0.0,0.010348162603366,2.4444444444444446,9,126,385,0,Q1 (Low)
WELL,2019,0.0364982671838399,0.0252834493102436,0.0477130850574362,2.625,8,188,334,0,Q2
WELL,2020,0.1023906759256174,0.0401413707918164,0.1646399810594184,4.5,4,100,27,0,Q4 (High)
WELL,2021,0.1000418789082327,0.1508980466770096,0.0491857111394558,3.7777777777777777,9,63,81,0,Q4 (High)
WELL,2022,0.0646627860081243,0.0562636767054739,0.0730618953107747,4.727272727272728,11,383,119,0,Q4 (High)
WELL,2023,0.075593362316218,0.0522386983071568,0.0989480263252791,3.882352941176471,17,133,216,1,Q4 (High)
WELL,2024,0.0621992711395183,0.0617577499986831,0.0626407922803535,3.333333333333333,12,75,266,1,Q3
WELL,2025,0.0844756394829498,0.0618334392528571,0.1071178397130424,3.9375,16,272,204,1,Q4 (High)
WPC,2014,0.0413556361598324,0.0827112723196649,0.0,4.0,3,28,34,0,Q2
WPC,2015,0.0203150493416721,0.0406300986833442,0.0,2.333333333333333,3,57,66,0,Q2
WPC,2016,0.0672186508469849,0.0736375426591293,0.0607997590348404,3.111111111111111,9,96,143,0,Q4 (High)
WPC,2017,0.0350870350905918,0.0252834493102436,0.0448906208709399,2.9285714285714284,14,188,355,0,Q2
WPC,2018,0.0130107619379248,0.0260215238758496,0.0,3.75,4,89,103,0,Q1 (Low)
WPC,2019,0.0,0.0,0.0,5.0,2,19,13,0,Q1 (Low)
WPC,2020,0.0312483698125023,0.0624967396250046,0.0,2.8,4,39,28,0,Q2
WPC,2021,0.0199647898702639,0.0399295797405279,0.0,4.0,9,58,45,0,Q2
WPC,2022,0.0334738624670831,0.0669477249341662,0.0,4.6,10,71,35,0,Q2
WPC,2023,0.0627208918622131,0.1254417837244262,0.0,4.75,4,32,17,1,Q3
WPC,2024,0.0,0.0,0.0,2.6666666666666665,3,21,12,1,Q1 (Low)
WPC,2025,0.0,0.0,0.0,5.0,1,6,3,1,Q1 (Low)
WSR,2014,0.0518181226021694,0.0,0.1036362452043388,1.0,2,11,41,0,Q3
WSR,2015,0.0,0.0,0.0,2.25,4,18,32,0,Q1 (Low)
WSR,2016,0.0500876674441981,0.0688049206970897,0.0313704141913064,1.4285714285714286,7,92,127,0,Q3
WSR,2017,0.0,0.0,0.0,1.6666666666666667,3,26,48,0,Q1 (Low)
WSR,2018,0.0,0.0,0.0,1.0,2,15,64,0,Q1 (Low)
WSR,2019,0.0380839507089872,0.0761679014179744,0.0,3.5,2,32,36,0,Q2
WSR,2020,0.1052821473807037,0.0487474569075036,0.1618168378539038,2.6666666666666665,6,100,151,0,Q4 (High)
WSR,2021,0.0574228355097441,0.1148456710194883,0.0,4.25,8,104,35,0,Q3
WSR,2022,0.0738597831931873,0.1477195663863747,0.0,2.75,4,33,38,0,Q4 (High)
WSR,2023,0.029469923425004,0.058939846850008,0.0,4.2,4,122,49,1,Q2
WSR,2024,0.1929929687458849,0.3859859374917698,0.0,5.0,1,6,6,1,Q4 (High)
WSR,2025,0.0,0.0,0.0,1.0,2,6,171,1,Q1 (Low)
WY,2014,0.0307013600551512,0.0302764686976883,0.0311262514126141,2.952380952380953,42,475,1041,0,Q2
WY,2015,0.0579287805938245,0.0393724375646822,0.0764851236229668,3.5660377358490565,53,563,632,0,Q3
WY,2016,0.0411488731253787,0.0147564775475267,0.0675412687032306,3.467741935483871,61,636,882,0,Q2
WY,2017,0.0202339622724695,0.0239416319393546,0.0165262926055844,3.0,36,392,792,0,Q2
WY,2018,0.0354005058563933,0.043129079908087,0.0276719318046995,3.634146341463415,41,325,473,0,Q2
WY,2019,0.0656220481189854,0.0783509088515242,0.0528931873864467,3.4782608695652173,23,182,241,0,Q4 (High)
WY,2020,0.0471795053550562,0.0398131659534226,0.0545458447566898,3.3076923076923075,38,300,521,0,Q3
WY,2021,0.0362564417494711,0.0374851836665269,0.0350276998324152,3.689655172413793,84,569,597,0,Q2
WY,2022,0.073699155156568,0.039498276863433,0.1079000334497031,3.923076923076923,75,540,459,0,Q4 (High)
WY,2023,0.046873472386922,0.0555123708554571,0.0382345739183869,3.3617021276595747,46,327,521,1,Q3
WY,2024,0.0693919389354777,0.0695402901549068,0.0692435877160486,3.686274509803922,49,324,423,1,Q4 (High)
WY,2025,0.0250019398399079,0.0190610339502108,0.0309428457296049,3.4473684210526314,36,243,423,1,Q2
XHR,2016,0.0,0.0,0.0,1.0,1,7,20,0,Q1 (Low)
XHR,2017,0.2315915624950619,0.4631831249901239,0.0,3.0,1,5,2,0,Q4 (High)
XHR,2019,0.2490026626434952,0.0,0.4980053252869904,4.0,1,6,8,0,Q4 (High)
XHR,2020,0.0,0.0,0.0,5.0,1,4,3,0,Q1 (Low)
XHR,2021,0.2894894531188274,0.5789789062376548,0.0,3.0,0,4,4,0,Q4 (High)
XHR,2022,0.7081810088963151,0.0,1.4163620177926302,4.0,0,5,3,0,Q4 (High)
XHR,2024,0.0,0.0,0.0,4.0,1,7,8,1,Q1 (Low)
XHR,2025,0.0,0.0,0.0,3.0,1,5,12,1,Q1 (Low)
