ticker,year,genai_productivity_index,mnir_score_pros,mnir_score_cons,genai_intensity,rating,review_count,word_count_pros,word_count_cons,post_chatgpt,index_quartile
PGRE,2016,0.0123026339818558,-0.0141091974909457,0.0387144654546574,0.0172413793103448,4.0,2,29,25,0,Q4 (High)
PGRE,2017,0.0732539466957627,0.097701907856912,0.0488059855346135,0.0,3.0,2,10,13,0,Q4 (High)
PGRE,2018,-0.0085522638706331,0.0598189119805381,-0.0769234397218045,0.0,1.0,1,4,12,0,Q4 (High)
PGRE,2019,-0.1060259860061598,-0.2194117484258086,0.007359776413489,0.0,2.0,2,6,18,0,Q1 (Low)
PGRE,2021,0.0110511268994409,0.0239275647922152,-0.0018253109933334,0.0,3.0,2,10,29,0,Q4 (High)
PGRE,2022,-0.0729860307413903,-0.1124697833859923,-0.0335022780967882,0.0,3.333333333333333,6,39,68,0,Q2
PGRE,2023,-0.0933817736126054,-0.1453437444612634,-0.0414198027639474,0.0,3.0,1,4,5,1,Q1 (Low)
PGRE,2024,0.0727509409128614,0.1455018818257228,0.0,0.0,5.0,1,6,1,1,Q4 (High)
PGRE,2025,0.0477286119792542,-0.0015812527758968,0.0970384767344054,0.0,3.25,4,23,16,1,Q4 (High)
PK,2019,-0.1729740212089265,-0.3483453514185827,0.0023973090007297,0.0,4.0,1,5,4,0,Q1 (Low)
PK,2020,-0.1092909350923972,-0.1271332987959135,-0.0914485713888809,0.0,1.0,2,12,16,0,Q1 (Low)
PK,2021,0.0791382515070893,0.0369669539187861,0.1213095490953926,0.0,5.0,0,5,2,0,Q4 (High)
PK,2022,-0.0280106897276327,-0.0560213794552654,0.0,0.0357142857142857,5.0,1,14,2,0,Q3
PK,2024,-0.0828650548734725,-0.0945258755781552,-0.0712042341687897,0.0,2.6666666666666665,3,13,35,1,Q1 (Low)
PK,2025,-0.0634834411937311,-0.0676125982835142,-0.059354284103948,0.0,2.25,4,17,70,1,Q2
PLYM,2021,0.0270090595113793,0.0540181190227587,0.0,0.0,3.0,1,5,4,0,Q4 (High)
PLYM,2022,-0.0490448676973495,-0.0806916826589243,-0.0173980527357747,0.0,1.0,1,4,21,0,Q2
PLYM,2024,-0.0251783169758416,-0.0866876782797302,0.036331044328047,0.0,5.0,1,5,3,1,Q3
PLYM,2025,0.0009025951481438,0.0378706894477093,-0.0360654991514215,0.0,1.0,1,3,31,1,Q4 (High)
PMT,2014,-0.0397132197291016,-0.0513567717729736,-0.0280696676852296,0.0043290043290043,2.04,25,231,812,0,Q3
PMT,2015,-0.0129506409507641,0.0078065766849701,-0.0337078585864984,0.0088888888888888,2.833333333333333,41,450,948,0,Q3
PMT,2016,-0.032044177824982,-0.0350135046383973,-0.0290748510115666,0.0062567711769832,2.441860465116279,40,453,1355,0,Q3
PMT,2017,-0.0474510323725968,-0.0507866914437824,-0.0441153733014111,0.002948985682139,3.419753086419753,79,1131,1354,0,Q2
PMT,2018,-0.0290510808448769,-0.0436232096824357,-0.014478952007318,0.0042741519234781,3.136363636363636,42,717,635,0,Q3
PMT,2019,-0.0384511688749782,-0.0377420990734002,-0.0391602386765562,0.0050251256281407,3.2063492063492065,61,796,1082,0,Q3
PMT,2020,-0.038911168247534,-0.0584212249364845,-0.0194011115585836,0.0055637112477189,4.254237288135593,118,1782,1211,0,Q3
PMT,2021,-0.0348268224161634,-0.0400216469315669,-0.02963199790076,0.0057483576258799,3.579804560260586,296,2780,3731,0,Q3
PMT,2022,-0.0432950801491924,-0.0432129885006767,-0.0433771717977081,0.0034510153911913,3.03960396039604,375,3363,6453,0,Q3
PMT,2023,-0.0297862716001426,-0.0290066106471438,-0.0305659325531413,0.0066398280618464,3.0588235294117645,165,1199,2600,1,Q3
PMT,2024,-0.0320640849517157,-0.0275125444344323,-0.0366156254689991,0.0053418803418803,2.9510489510489517,135,936,1996,1,Q3
PMT,2025,-0.0119834493852765,-0.0171469325001789,-0.0068199662703741,0.0055970149253731,3.083333333333333,69,536,1082,1,Q4 (High)
PSA,2014,-0.1437842862942872,-0.1189175989405675,-0.1686509736480068,0.0039334792374244,2.772727272727273,153,3565,7023,0,Q1 (Low)
PSA,2015,-0.1419837108048794,-0.1242094696406279,-0.1597579519691308,0.0038696177030231,2.9954337899543377,215,4294,6531,0,Q1 (Low)
PSA,2016,-0.148240765300009,-0.1318686136323879,-0.1646129169676302,0.0034150903720397,2.941860465116279,167,2932,5826,0,Q1 (Low)
PSA,2017,-0.1435743342060736,-0.1211591836577584,-0.1659894847543887,0.0029412043622569,3.115107913669065,139,2109,3000,0,Q1 (Low)
PSA,2018,-0.1685098353841193,-0.1399796635612185,-0.19704000720702,0.001939280469243,3.0451612903225804,151,2285,3193,0,Q1 (Low)
PSA,2019,-0.1754201846485709,-0.1781750154736054,-0.1726653538235364,0.0027708893267611,3.141414141414141,99,1347,2186,0,Q1 (Low)
PSA,2020,-0.182915110221417,-0.1880784273965055,-0.1777517930463286,0.0025797342224194,3.16260162601626,122,1324,1593,0,Q1 (Low)
PSA,2021,-0.1724235746271443,-0.1652271679860494,-0.1796199812682392,0.0037823988399701,3.2418604651162792,203,2647,3289,0,Q1 (Low)
PSA,2022,-0.1809393404379232,-0.1694138229672238,-0.1924648579086226,0.0019014483996078,2.84,167,1524,3831,0,Q1 (Low)
PSA,2023,-0.1781119628124076,-0.1611773091463365,-0.1950466164784787,0.003931245285609,2.761290322580645,146,1213,2258,1,Q1 (Low)
PSA,2024,-0.1799470496819741,-0.1939932111106557,-0.1659008882532925,0.0025646202730428,2.7434210526315788,142,1065,2302,1,Q1 (Low)
PSA,2025,-0.143641548789643,-0.1418304313371766,-0.1454526662421094,0.0048882415939234,2.63855421686747,79,607,1949,1,Q1 (Low)
PSTL,2022,0.02880208489642,0.1095364834357542,-0.0519323136429141,0.0,4.0,0,6,5,0,Q4 (High)
RC,2019,0.0112584620047454,0.0254353641903163,-0.0029184401808255,0.0,1.0,1,6,33,0,Q4 (High)
RC,2020,0.0593142460162021,0.0746278917613892,0.044000600271015,0.0,4.0,3,14,19,0,Q4 (High)
RC,2021,0.0337538619356914,0.0296257470877373,0.0378819767836455,0.0119047619047619,4.0,5,42,26,0,Q4 (High)
RC,2022,0.0185085961382546,0.0428887071722194,-0.0058715148957101,0.0125,2.8,5,40,85,0,Q4 (High)
RC,2023,-0.0049266745952287,0.1059390033231598,-0.1157923525136174,0.0,4.333333333333333,3,15,13,1,Q4 (High)
RC,2024,-0.0072558865265316,0.0087241964286092,-0.0232359694816725,0.0,4.666666666666667,3,14,17,1,Q4 (High)
RC,2025,0.0206770612311486,-0.0433494571785242,0.0847035796408215,0.0,2.333333333333333,3,13,13,1,Q4 (High)
REG,2014,-0.0522174581056883,-0.0705231137302516,-0.033911802481125,0.0,3.75,8,84,127,0,Q2
REG,2015,-0.0495179397072532,-0.0906767007305916,-0.0083591786839148,0.0,4.375,8,67,59,0,Q2
REG,2016,-0.1086278970840203,-0.1225217194628977,-0.0947340747051428,0.0,4.444444444444445,9,108,72,0,Q1 (Low)
REG,2017,-0.0706302234234833,-0.0777300924453291,-0.0635303544016375,0.0037878787878787,4.0,10,132,121,0,Q2
REG,2018,-0.0328417462772183,-0.0038636923399183,-0.0618198002145184,0.0,4.0,9,44,48,0,Q3
REG,2019,-0.0404466825448644,-0.0478649306827733,-0.0330284344069555,0.0,4.0,6,75,65,0,Q3
REG,2020,-0.1356074296957915,-0.1858442682200771,-0.085370591171506,0.0,3.8,5,28,71,0,Q1 (Low)
REG,2021,-0.0385837164114867,-0.0772898320294722,0.0001223992064987,0.00390625,3.9375,16,85,128,0,Q3
REG,2022,-0.0437871733101075,-0.0885634577662119,0.0009891111459968,0.0,3.8181818181818175,10,105,85,0,Q3
REG,2023,-0.0617071534996787,-0.074269587524163,-0.0491447194751945,0.0014326647564469,4.090909090909091,11,73,349,1,Q2
REG,2024,-0.0479479134263499,-0.0645698013314703,-0.0313260255212296,0.0,4.0,16,119,148,1,Q2
REG,2025,-0.0339282923258933,-0.042924938500119,-0.0249316461516677,0.0084745762711864,3.625,8,59,84,1,Q3
RHP,2016,-0.1111648534311155,-0.1772061412045746,-0.0451235656576565,0.0,4.333333333333333,3,52,40,0,Q1 (Low)
RHP,2017,-0.0680929074304848,-0.109497785821412,-0.0266880290395576,0.0,4.0,7,89,85,0,Q2
RHP,2018,-0.0588538707309776,-0.0791967186737558,-0.0385110227881995,0.0,2.6666666666666665,6,67,298,0,Q2
RHP,2019,-0.0756008310239701,-0.066994676408091,-0.0842069856398492,0.0,2.2857142857142856,7,187,729,0,Q2
RHP,2020,-0.0428118591986641,-0.0728414826126655,-0.0127822357846627,0.0076960076960076,4.181818181818182,11,99,189,0,Q3
RHP,2021,-0.0270415598385482,-0.0442237364570465,-0.0098593832200498,0.0,3.25,8,66,86,0,Q3
RHP,2022,-0.0516854313099278,-0.0516133660415228,-0.0517574965783328,0.0117647058823529,4.076923076923077,13,133,85,0,Q2
RHP,2023,-0.0578742837481533,-0.0579452783074592,-0.0578032891888473,0.0,3.7,10,168,354,1,Q2
RHP,2024,-0.0755856143999097,-0.1053761232804756,-0.0457951055193438,0.0,4.083333333333333,12,91,117,1,Q2
RHP,2025,-0.0722962805191351,-0.0982385490185949,-0.0463540120196752,0.0,3.5,4,18,147,1,Q2
RLJ,2024,-0.0419177590654825,-0.1154785799835714,0.0316430618526064,0.0,4.0,1,8,14,1,Q3
RLJ,2025,-0.0172677994027419,0.0097445237783842,-0.0442801225838681,0.0,2.0,4,31,137,1,Q3
RPT,2019,-0.0091755998967821,-0.0183511997935643,0.0,0.0,4.0,1,5,6,0,Q4 (High)
RPT,2020,-0.0770979384708504,-0.1001792930091276,-0.0540165839325733,0.0,2.0,1,6,8,0,Q1 (Low)
RPT,2025,0.0283534275074045,0.0043378246543042,0.0523690303605049,0.0,4.0,2,10,12,1,Q4 (High)
SAFE,2024,0.0589239816162763,0.0332226614504181,0.0846253017821346,0.0,3.0,1,6,6,1,Q4 (High)
SBAC,2014,-0.0459475119908302,-0.0349363797607253,-0.0569586442209351,0.0061349693251533,2.909090909090909,11,163,300,0,Q2
SBAC,2015,-0.0749455553833251,-0.0774687215530779,-0.0724223892135722,0.0,3.733333333333333,14,211,147,0,Q2
SBAC,2016,-0.027949094994573,-0.0392083729150354,-0.0166898170741107,0.0037145167701522,3.9361702127659575,46,879,498,0,Q3
SBAC,2017,-0.0290252945795235,-0.0230996754927878,-0.0349509136662593,0.0069767441860465,2.875,16,215,396,0,Q3
SBAC,2018,-0.0384412800791536,-0.0389422567102297,-0.0379403034480776,0.0041493775933609,3.4444444444444446,16,241,172,0,Q3
SBAC,2019,-0.057151956999775,-0.0447228844647961,-0.0695810295347539,0.0027173913043478,2.75,16,184,190,0,Q2
SBAC,2020,-0.0161385524441781,-0.035340844066231,0.0030637391778747,0.0086734878359005,4.636363636363637,128,1851,1016,0,Q3
SBAC,2021,-0.0349687431899974,-0.0424871067530361,-0.0274503796269587,0.0030557677616501,4.422680412371134,94,1309,742,0,Q3
SBAC,2022,-0.0337236908812125,-0.0331305932627024,-0.0343167884997226,0.0064456721915285,4.346938775510204,48,543,355,0,Q3
SBAC,2023,-0.0435772991663,-0.0539700352258867,-0.0331845631067134,0.0014005602240896,3.8620689655172415,55,714,657,1,Q3
SBAC,2024,-0.0289734726643353,-0.0418972750866183,-0.0160496702420523,0.0052447552447552,3.2790697674418605,43,286,601,1,Q3
SBAC,2025,-0.0330146283960696,-0.0482953358143091,-0.0177339209778301,0.0091378178065484,3.411764705882353,15,209,255,1,Q3
SILA,2017,0.0235687976735178,-0.0337354373832261,0.0808730327302617,0.0,5.0,1,5,3,0,Q4 (High)
SILA,2018,0.094032873346553,0.1095947579690964,0.0784709887240096,0.0,4.0,1,9,5,0,Q4 (High)
SILA,2019,0.0109172025912129,-0.0077557819664297,0.0295901871488556,0.0204260651629072,5.0,4,133,30,0,Q4 (High)
SILA,2021,-0.0558855683406568,-0.1117711366813137,0.0,0.0,5.0,2,22,6,0,Q2
SILA,2022,-0.0426521008468619,0.0,-0.0853042016937239,0.0,1.0,1,2,63,0,Q3
SILA,2023,-0.1127759475892187,-0.104675997474162,-0.1208758977042754,0.0,1.0,2,16,82,1,Q1 (Low)
SITC,2020,-0.0130059376372317,-0.0390784271604281,0.0130665518859646,0.0083333333333333,3.5,6,60,51,0,Q3
SITC,2021,0.0969583421167077,0.1097320323162541,0.0841846519171614,0.0384615384615384,3.8333333333333335,6,26,31,0,Q4 (High)
SITC,2022,-0.0839009856285141,-0.1046751179911028,-0.0631268532659254,0.0,3.0,6,39,27,0,Q1 (Low)
SITC,2023,-0.0673338266737289,0.02017214332122,-0.1548397966686779,0.0,3.0,2,10,9,1,Q2
SITC,2024,-0.0177817289111689,-0.0155606160128825,-0.0200028418094554,0.02,3.0,4,25,41,1,Q3
SITC,2025,-0.1446501184256875,-0.289300236851375,0.0,0.0,5.0,1,8,8,1,Q1 (Low)
SKT,2014,-0.1173470983879711,-0.1098032675717999,-0.1248909292041423,0.0,3.5,2,19,15,0,Q1 (Low)
SKT,2015,-0.0633236098285445,-0.1077962801042558,-0.0188509395528332,0.0,1.0,1,10,25,0,Q2
SKT,2016,-0.0367336220037746,-0.0342487310531768,-0.0392185129543724,0.0,4.0,3,12,16,0,Q3
SKT,2017,-0.0752182003974396,-0.0734298682676516,-0.0770065325272277,0.003731343283582,4.25,8,134,102,0,Q2
SKT,2018,-0.1123603120545696,-0.1666055747653831,-0.0581150493437561,0.0,3.25,8,68,118,0,Q1 (Low)
SKT,2019,-0.0483731718173534,-0.0716443815875582,-0.0251019620471487,0.0,4.333333333333333,2,38,17,0,Q2
SKT,2020,-0.023256572357499,-0.0363214736360526,-0.0101916710789453,0.0,4.285714285714286,7,54,28,0,Q3
SKT,2021,-0.0741442258759396,-0.0613309122182812,-0.0869575395335981,0.0,4.222222222222222,8,68,68,0,Q2
SKT,2022,-0.0987110407226024,-0.063990782655853,-0.1334312987893517,0.0059523809523809,3.583333333333333,12,84,211,0,Q1 (Low)
SKT,2023,-0.1014241953905009,-0.0644732206439589,-0.1383751701370429,0.0,3.769230769230769,13,63,63,1,Q1 (Low)
SKT,2024,-0.0818324167923349,-0.0770596381191919,-0.0866051954654779,0.0,3.636363636363636,11,76,54,1,Q1 (Low)
SKT,2025,-0.060637316197627,-0.1207255428755048,-0.0005490895197492,0.0,4.0,3,23,18,1,Q2
SLG,2015,-0.0107145202316598,-0.0052366714373255,-0.016192369025994,0.0052083333333333,3.0,4,96,56,0,Q4 (High)
SLG,2016,0.0190692360294592,0.0040610208622725,0.0340774511966458,0.0169491525423728,3.8,5,59,51,0,Q4 (High)
SLG,2017,-0.0238863835332122,-0.0423821745279225,-0.0053905925385019,0.0,2.857142857142857,7,90,199,0,Q3
SLG,2018,-0.0184516940263308,-0.0255946107917277,-0.011308777260934,0.0049504950495049,2.833333333333333,6,40,101,0,Q3
SLG,2019,-0.0696671113753384,-0.1414910500928839,0.0021568273422071,0.0,4.25,4,64,31,0,Q2
SLG,2020,-0.025907308167152,-0.0236819848510157,-0.0281326314832883,0.0,4.0,5,33,48,0,Q3
SLG,2021,0.0360565376006898,0.0540155626657442,0.0180975125356354,0.0267790956263899,3.727272727272727,11,76,71,0,Q4 (High)
SLG,2022,-0.0087309345569828,-0.0240126553735582,0.0065507862595926,0.0173202614379084,4.0,10,85,90,0,Q4 (High)
SLG,2023,0.0207826144112415,-0.0005657207436332,0.0421309495661163,0.0,3.333333333333333,4,29,32,1,Q4 (High)
SLG,2024,-0.0213298009472345,-0.0316305201029765,-0.0110290817914926,0.0121951219512195,3.375,7,41,78,1,Q3
SLG,2025,-0.0208123270772357,-0.0053552555703125,-0.0362693985841589,0.0129870129870129,3.1818181818181817,11,77,287,1,Q3
SMA,2014,-0.1724680716710551,-0.2104864575907428,-0.1344496857513674,0.0,2.0,3,14,102,0,Q1 (Low)
SMA,2015,-0.1259532566035089,-0.1212248761542668,-0.1306816370527511,0.0,4.0,5,60,78,0,Q1 (Low)
SMA,2016,-0.1526187562814329,-0.1596484159997503,-0.1455890965631156,0.0,3.333333333333333,3,19,16,0,Q1 (Low)
SMA,2017,-0.0812880636582926,-0.038965637369819,-0.1236104899467663,0.0,2.333333333333333,2,13,24,0,Q1 (Low)
SMA,2018,-0.1732552689097377,-0.24977802507197,-0.0967325127475054,0.0,2.5,6,35,85,0,Q1 (Low)
SMA,2019,-0.0971060412750867,-0.0772811482043516,-0.1169309343458218,0.0,3.0,3,19,55,0,Q1 (Low)
SMA,2020,-0.0594571380858526,-0.053640275158047,-0.0652740010136583,0.0238095238095238,2.0,4,21,89,0,Q2
SMA,2021,-0.1986619353174359,-0.1272471149410567,-0.2700767556938152,0.0080645161290322,4.142857142857143,7,62,52,0,Q1 (Low)
SMA,2022,-0.1552292808735201,-0.1495959105521274,-0.1608626511949127,0.0,3.6,10,93,114,0,Q1 (Low)
SMA,2023,-0.0968415613800526,-0.1168300196395763,-0.0768531031205289,0.0059523809523809,3.0,13,84,185,1,Q1 (Low)
SMA,2024,-0.2245947697388594,-0.3907586356925515,-0.0584309037851673,0.0,3.4285714285714284,6,40,40,1,Q1 (Low)
SMA,2025,-0.1195642519043087,-0.1044743554723915,-0.134654148336226,0.0,2.111111111111111,9,52,72,1,Q1 (Low)
SPG,2014,-0.0686763306842345,-0.0833360006109418,-0.0540166607575271,0.0019958228688655,2.642857142857143,42,397,1358,0,Q2
SPG,2015,-0.0580555154428397,-0.0729549547530968,-0.0431560761325827,0.0046022287174753,2.9565217391304346,68,678,1093,0,Q2
SPG,2016,-0.062295980069208,-0.0678277342789817,-0.0567642258594344,0.0037532572661858,2.840909090909091,84,859,1917,0,Q2
SPG,2017,-0.0827598502519688,-0.1011710375634498,-0.0643486629404877,0.0035305565806482,3.0285714285714285,68,521,931,0,Q1 (Low)
SPG,2018,-0.0408889749338011,-0.0415602081138236,-0.0402177417537786,0.007824036990498,2.789473684210526,37,299,881,0,Q3
SPG,2019,-0.0274742657841386,-0.0330373442384444,-0.0219111873298327,0.0091911764705882,2.7857142857142856,42,272,820,0,Q3
SPG,2020,-0.0819432876283685,-0.0994386978675447,-0.0644478773891923,0.0049717204889618,3.360655737704918,59,464,756,0,Q1 (Low)
SPG,2021,-0.0638167117428927,-0.0655951511254906,-0.0620382723602949,0.005,3.2755102040816326,97,600,1330,0,Q2
SPG,2022,-0.0457360570869632,-0.0553576909492573,-0.036114423224669,0.00871181916617,3.36046511627907,84,545,1093,0,Q2
SPG,2023,-0.0372568996242603,-0.0442335628494355,-0.030280236399085,0.006316610578791,3.169491525423729,54,442,757,1,Q3
SPG,2024,-0.0577688058790225,-0.0718831759469117,-0.0436544358111332,0.0055424431068601,3.3285714285714287,67,512,758,1,Q2
SPG,2025,-0.0505842527481179,-0.0649572974957797,-0.036211208000456,0.0046082949308755,3.303030303030303,32,217,494,1,Q2
STAG,2014,-0.0082234502826277,0.044984043721564,-0.0614309442868195,0.0,2.0,1,6,35,0,Q4 (High)
STAG,2016,0.0029871829501924,-0.0367856637560261,0.0427600296564109,0.0,3.5,2,18,15,0,Q4 (High)
STAG,2017,-0.0338632039927552,-0.0677264079855105,0.0,0.0,4.0,1,11,11,0,Q3
STAG,2021,-0.0650175017911022,-0.0890644670203326,-0.0409705365618717,0.0043478260869565,4.8,5,115,51,0,Q2
STAG,2022,0.0060232832989864,-0.0456400714037452,0.0576866380017182,0.0,4.875,8,168,44,0,Q4 (High)
STAG,2023,-0.1176268013598559,-0.2352536027197118,0.0,0.0,5.0,1,10,4,1,Q1 (Low)
STAG,2024,-0.0004101384947688,-0.0449744121828754,0.0441541351933377,0.0416666666666666,4.5,2,12,8,1,Q4 (High)
STWD,2014,-0.0200025353479121,-0.033482299205644,-0.0065227714901803,0.0075757575757575,3.5,2,66,37,0,Q3
STWD,2015,0.0792882827107432,0.0839172614965903,0.074659303924896,0.0227272727272727,4.0,2,22,12,0,Q4 (High)
STWD,2016,-0.0168409019629885,-0.063402794399438,0.029720990473461,0.0181818181818181,3.142857142857143,7,55,58,0,Q3
STWD,2017,-0.0095009214607841,8.758067938080538e-05,-0.0190894236009491,0.0,4.5,2,9,7,0,Q4 (High)
STWD,2018,-0.0420078441960056,0.0051122635448159,-0.0891279519368272,0.0178571428571428,3.75,4,28,23,0,Q3
STWD,2019,0.0270068731669836,0.0540137463339672,0.0,0.0,4.0,1,4,4,0,Q4 (High)
STWD,2020,0.0444330148897375,0.0509019944742176,0.0379640353052574,0.0138888888888888,3.75,4,36,32,0,Q4 (High)
STWD,2021,0.0170411468798718,-0.0029920830307381,0.0370743767904818,0.0,4.0,6,45,24,0,Q4 (High)
STWD,2022,0.0313518464505106,0.0666259072490629,-0.0039222143480417,0.0,4.0,4,22,21,0,Q4 (High)
STWD,2023,-0.0436890986137229,-0.0695525709009361,-0.0178256263265096,0.0,4.5,2,12,13,1,Q3
STWD,2024,0.0047412146531071,0.0040057934859667,0.0054766358202475,0.0,3.0,4,34,78,1,Q4 (High)
STWD,2025,0.0575959232767872,0.1505156849713746,-0.0353238384178002,0.0454545454545454,4.0,2,11,11,1,Q4 (High)
SUI,2014,-0.0948387056206783,-0.0731113951519625,-0.1165660160893941,0.0,3.0,7,74,129,0,Q1 (Low)
SUI,2015,-0.0942965065233803,-0.0914861269933566,-0.097106886053404,0.0,3.5,16,155,186,0,Q1 (Low)
SUI,2016,-0.0561222190982267,-0.0733119490415151,-0.0389324891549383,0.0034305919820157,3.619047619047619,21,314,272,0,Q2
SUI,2017,-0.0541681718870059,-0.0527712782581311,-0.0555650655158807,0.005449524333674,3.795918367346939,49,644,632,0,Q2
SUI,2018,-0.0770311946065155,-0.0921122613924925,-0.0619501278205384,0.0062016845505942,3.8846153846153846,24,324,321,0,Q1 (Low)
SUI,2019,-0.0557193615255279,-0.0673796894349122,-0.0440590336161436,0.0067294751009421,4.136363636363637,44,743,496,0,Q2
SUI,2020,-0.0421956308487577,-0.0632940041516203,-0.0210972575458951,0.0054068491568491,4.0,27,333,208,0,Q3
SUI,2021,-0.12004033902782,-0.0999282356792917,-0.1401524423763483,0.00177304964539,3.511627906976744,42,355,564,0,Q1 (Low)
SUI,2022,-0.0879533310803461,-0.1175564415247745,-0.0583502206359178,0.0048231511254019,3.5,33,311,423,0,Q1 (Low)
SUI,2023,-0.0688278058458199,-0.0902068863279257,-0.0474487253637141,0.0011135857461024,3.902439024390244,39,449,376,1,Q2
SUI,2024,-0.0692654429132762,-0.080179249960969,-0.0583516358655834,0.0026315789473684,2.730769230769231,26,190,527,1,Q2
SUI,2025,-0.1198356093364566,-0.1502639016149758,-0.0894073170579375,0.0,3.375,32,316,492,1,Q1 (Low)
TRTX,2014,-0.0492010455267771,-0.0826899483196206,-0.0157121427339336,0.0,3.0,4,42,36,0,Q2
TRTX,2015,-0.0289947188777118,-0.0315046241897586,-0.0264848135656651,0.0056497175141242,3.5,13,177,367,0,Q3
TRTX,2016,-0.0502379156865445,-0.0505404058317085,-0.0499354255413805,0.0023364485981308,3.7058823529411766,16,179,214,0,Q2
TRTX,2017,0.0145311092442981,0.0412188156355555,-0.0121565971469593,0.0116618628640776,2.95,20,206,256,0,Q4 (High)
TRTX,2018,-0.0063126874009828,-0.0413229562510539,0.0286975814490882,0.0036231884057971,4.285714285714286,14,138,84,0,Q4 (High)
TRTX,2019,-0.0078602526652151,0.0056470846482832,-0.0213675899787134,0.0,3.5,18,149,191,0,Q4 (High)
TRTX,2020,0.0102356853443082,0.0292904173869484,-0.0088190466983318,0.0121608158002695,3.4444444444444446,18,113,151,0,Q4 (High)
TRTX,2021,-0.0100404217863494,-0.0203819724234774,0.0003011288507786,0.0080880671779842,4.114285714285714,33,348,553,0,Q4 (High)
TRTX,2022,0.0084800880032473,-0.0007236133706416,0.0176837893771363,0.0170643729189789,4.304347826086956,19,170,212,0,Q4 (High)
TRTX,2023,0.0004441806408292,-0.0013616730322895,0.002250034313948,0.0060027304330692,3.9655172413793114,27,227,313,1,Q4 (High)
TRTX,2024,0.004462905653409,0.0004132945414974,0.0085125167653206,0.0098039215686274,3.789473684210526,34,255,254,1,Q4 (High)
TRTX,2025,-0.0090518911404861,-0.0140454373500294,-0.0040583449309427,0.0038461538461538,3.272727272727273,22,130,374,1,Q4 (High)
UDR,2014,-0.0994093986004567,-0.0938556141366515,-0.1049631830642618,0.0026041666666666,2.28125,30,384,838,0,Q1 (Low)
UDR,2015,-0.1080697338583509,-0.1164496952121414,-0.0996897725045605,0.0009708737864077,3.128205128205128,39,515,597,0,Q1 (Low)
UDR,2016,-0.1338296784056212,-0.1671846290544584,-0.1004747277567839,0.0016530792171887,3.72093023255814,42,568,647,0,Q1 (Low)
UDR,2017,-0.1139004672178812,-0.1386437540544755,-0.0891571803812869,0.0032162560965096,4.178571428571429,56,2029,989,0,Q1 (Low)
UDR,2018,-0.1490905170528367,-0.1506179479153184,-0.1475630861903551,0.0028328611898017,2.814814814814815,27,353,386,0,Q1 (Low)
UDR,2019,-0.1824774361392394,-0.215295382868577,-0.1496594894099017,0.0023041474654377,3.809523809523809,20,217,288,0,Q1 (Low)
UDR,2020,-0.0916525141153269,-0.1211184014988279,-0.0621866267318258,0.0021645021645021,3.575757575757576,33,231,243,0,Q1 (Low)
UDR,2021,-0.1365586038561503,-0.166859096351899,-0.1062581113604015,0.002092050209205,3.533333333333333,56,478,989,0,Q1 (Low)
UDR,2022,-0.1182640467503806,-0.1138410515777705,-0.1226870419229906,0.0019230769230769,3.526315789473684,72,780,991,0,Q1 (Low)
UDR,2023,-0.1166033112363016,-0.1189654824593619,-0.1142411400132413,0.0048740711675699,3.232558139534884,40,363,674,1,Q1 (Low)
UDR,2024,-0.1011395970221498,-0.1057479752411676,-0.0965312188031319,0.0010752688172043,3.306122448979592,48,398,465,1,Q1 (Low)
UDR,2025,-0.0750330616040181,-0.0711608173516985,-0.0789053058563377,0.004,3.466666666666667,29,250,336,1,Q2
UE,2016,-0.0770198998283993,0.0,-0.1540397996567986,0.0,1.0,0,3,29,0,Q2
UE,2017,-0.0111227135532248,0.0180714358981115,-0.0403168630045612,0.0,3.5,2,22,57,0,Q4 (High)
UE,2019,-0.0779373059920221,-0.0933674689754881,-0.062507143008556,0.0,4.0,1,82,20,0,Q1 (Low)
UE,2020,-0.0709783526061445,-0.141956705212289,0.0,0.0,4.0,1,3,4,0,Q2
UE,2022,-0.0331997119726878,0.014390194304027,-0.0807896182494027,0.0,4.25,3,19,29,0,Q3
UE,2023,0.0037523627551271,0.043429116193732,-0.0359243906834778,0.0,4.0,2,13,16,1,Q4 (High)
UMH,2015,-0.1102088793244882,-0.2023697598368133,-0.018047998812163,0.0,2.0,1,5,6,0,Q1 (Low)
UMH,2016,-0.0722205306347551,-0.0701174679336106,-0.0743235933358995,0.0,1.0,1,11,12,0,Q2
UMH,2017,-0.0089022573784206,-0.0312833535452181,0.0134788387883769,0.0,3.6666666666666665,3,24,18,0,Q4 (High)
UMH,2018,-0.1398873945551031,-0.1463514662485519,-0.1334233228616543,0.0,2.5,2,6,23,0,Q1 (Low)
UMH,2020,-0.1081110729596752,-0.1200011212149148,-0.0962210247044357,0.0,4.0,6,42,56,0,Q1 (Low)
UMH,2021,-0.0576855837812816,-0.0910182605072531,-0.0243529070553101,0.0108695652173913,3.6666666666666665,6,44,46,0,Q2
UMH,2022,-0.0844440786546506,-0.1482644130847421,-0.0206237442245591,0.0,3.8,4,24,20,0,Q1 (Low)
UMH,2023,-0.0615647403297442,-0.0941977430873382,-0.0289317375721503,0.0,3.4,4,22,52,1,Q2
UMH,2024,-0.0818129273963402,-0.0772531315569595,-0.0863727232357209,0.0,3.0,2,14,42,1,Q1 (Low)
